redcode ,date,ticker,sector,spread3y
08EB67,20040823,BBY,ConsumerServices,0.002933945
08EB67,20040824,BBY,ConsumerServices,0.002933894
08EB67,20040825,BBY,ConsumerServices,0.002881509
08EB67,20040826,BBY,ConsumerServices,0.002864005
08EB67,20040827,BBY,ConsumerServices,0.002857271
08EB67,20040830,BBY,ConsumerServices,0.002984506
08EB67,20040831,BBY,ConsumerServices,0.002783958
08EB67,20040901,BBY,ConsumerServices,0.002665127
08EB67,20040902,BBY,ConsumerServices,0.002783958
08EB67,20040903,BBY,ConsumerServices,0.0027647
08EB67,20040906,BBY,ConsumerServices,0.002945987
08EB67,20040907,BBY,ConsumerServices,0.002552888
08EB67,20040908,BBY,ConsumerServices,0.002845071
08EB67,20040909,BBY,ConsumerServices,0.00255391
08EB67,20040910,BBY,ConsumerServices,0.00255391
08EB67,20040913,BBY,ConsumerServices,0.002633191
08EB67,20040914,BBY,ConsumerServices,0.002578187
08EB67,20040915,BBY,ConsumerServices,0.002485343
08EB67,20040916,BBY,ConsumerServices,0.002485343
08EB67,20040917,BBY,ConsumerServices,0.002621064
08EB67,20040920,BBY,ConsumerServices,0.002460321
08EB67,20040921,BBY,ConsumerServices,0.002526214
08EB67,20040922,BBY,ConsumerServices,0.002457444
08EB67,20040923,BBY,ConsumerServices,0.002426447
08EB67,20040924,BBY,ConsumerServices,0.002586645
08EB67,20040927,BBY,ConsumerServices,0.002417017
08EB67,20040928,BBY,ConsumerServices,0.00231504
08EB67,20040929,BBY,ConsumerServices,0.00231504
08EB67,20040930,BBY,ConsumerServices,0.002166854
08EB67,20041001,BBY,ConsumerServices,0.002152441
08EB67,20041004,BBY,ConsumerServices,0.002036858
08EB67,20041005,BBY,ConsumerServices,0.0020339
08EB67,20041006,BBY,ConsumerServices,0.002052902
08EB67,20041007,BBY,ConsumerServices,0.002044681
08EB67,20041008,BBY,ConsumerServices,0.002326401
08EB67,20041011,BBY,ConsumerServices,0.002593149
08EB67,20041012,BBY,ConsumerServices,0.002391913
08EB67,20041013,BBY,ConsumerServices,0.002671156
08EB67,20041014,BBY,ConsumerServices,0.002671156
08EB67,20041015,BBY,ConsumerServices,0.002669267
08EB67,20041018,BBY,ConsumerServices,0.002882816
08EB67,20041019,BBY,ConsumerServices,0.003124947
08EB67,20041020,BBY,ConsumerServices,0.003172273
08EB67,20041021,BBY,ConsumerServices,0.003172273
08EB67,20041022,BBY,ConsumerServices,0.003172273
08EB67,20041025,BBY,ConsumerServices,0.003048101
08EB67,20041026,BBY,ConsumerServices,0.003108331
08EB67,20041027,BBY,ConsumerServices,0.003262152
08EB67,20041028,BBY,ConsumerServices,0.003027882
08EB67,20041029,BBY,ConsumerServices,0.002926957
08EB67,20041101,BBY,ConsumerServices,0.002999179
08EB67,20041102,BBY,ConsumerServices,0.002435135
08EB67,20041103,BBY,ConsumerServices,0.002464646
08EB67,20041104,BBY,ConsumerServices,0.002454944
08EB67,20041105,BBY,ConsumerServices,0.002480668
08EB67,20041108,BBY,ConsumerServices,0.002309251
08EB67,20041109,BBY,ConsumerServices,0.002413112
08EB67,20041110,BBY,ConsumerServices,0.002378049
08EB67,20041111,BBY,ConsumerServices,0.002312052
08EB67,20041112,BBY,ConsumerServices,0.002260377
08EB67,20041115,BBY,ConsumerServices,0.002320688
08EB67,20041116,BBY,ConsumerServices,0.002347379
08EB67,20041117,BBY,ConsumerServices,0.002242416
08EB67,20041118,BBY,ConsumerServices,0.00229888
08EB67,20041119,BBY,ConsumerServices,0.002298825
08EB67,20041122,BBY,ConsumerServices,0.002433399
08EB67,20041123,BBY,ConsumerServices,0.002374317
08EB67,20041124,BBY,ConsumerServices,0.002370379
08EB67,20041125,BBY,ConsumerServices,0.002394731
08EB67,20041126,BBY,ConsumerServices,0.002349434
08EB67,20041129,BBY,ConsumerServices,0.002179968
08EB67,20041130,BBY,ConsumerServices,0.00222297
08EB67,20041201,BBY,ConsumerServices,0.002219378
08EB67,20041202,BBY,ConsumerServices,0.002219121
08EB67,20041203,BBY,ConsumerServices,0.00220183
08EB67,20041206,BBY,ConsumerServices,0.00223584
08EB67,20041207,BBY,ConsumerServices,0.002197704
08EB67,20041208,BBY,ConsumerServices,0.00219498
08EB67,20041209,BBY,ConsumerServices,0.002171469
08EB67,20041210,BBY,ConsumerServices,0.002197996
08EB67,20041213,BBY,ConsumerServices,0.002178536
08EB67,20041214,BBY,ConsumerServices,0.00217659
08EB67,20041215,BBY,ConsumerServices,0.002176396
08EB67,20041216,BBY,ConsumerServices,0.002178729
08EB67,20041217,BBY,ConsumerServices,0.002220761
08EB67,20041220,BBY,ConsumerServices,0.002233932
08EB67,20041221,BBY,ConsumerServices,0.002259529
08EB67,20041222,BBY,ConsumerServices,0.002261357
08EB67,20041223,BBY,ConsumerServices,0.002333121
08EB67,20041224,BBY,ConsumerServices,0.00241245
08EB67,20041227,BBY,ConsumerServices,0.002371086
08EB67,20041228,BBY,ConsumerServices,0.00236695
08EB67,20041229,BBY,ConsumerServices,0.002349698
08EB67,20041230,BBY,ConsumerServices,0.002363829
08EB67,20041231,BBY,ConsumerServices,0.002294276
08EB67,20050103,BBY,ConsumerServices,0.002294276
08EB67,20050104,BBY,ConsumerServices,0.002246565
08EB67,20050105,BBY,ConsumerServices,0.002236115
08EB67,20050106,BBY,ConsumerServices,0.00223507
08EB67,20050107,BBY,ConsumerServices,0.002234965
08EB67,20050110,BBY,ConsumerServices,0.002186587
08EB67,20050111,BBY,ConsumerServices,0.00220068
08EB67,20050112,BBY,ConsumerServices,0.002202089
08EB67,20050113,BBY,ConsumerServices,0.002202231
08EB67,20050114,BBY,ConsumerServices,0.002216595
08EB67,20050117,BBY,ConsumerServices,0.002207738
08EB67,20050118,BBY,ConsumerServices,0.002235431
08EB67,20050119,BBY,ConsumerServices,0.002118202
08EB67,20050120,BBY,ConsumerServices,0.002118202
08EB67,20050121,BBY,ConsumerServices,0.002113721
08EB67,20050124,BBY,ConsumerServices,0.002265217
08EB67,20050125,BBY,ConsumerServices,0.002314507
08EB67,20050126,BBY,ConsumerServices,0.002324103
08EB67,20050127,BBY,ConsumerServices,0.002324743
08EB67,20050128,BBY,ConsumerServices,0.002359582
08EB67,20050131,BBY,ConsumerServices,0.002406879
08EB67,20050201,BBY,ConsumerServices,0.002341803
08EB67,20050202,BBY,ConsumerServices,0.002333667
08EB67,20050203,BBY,ConsumerServices,0.002262484
08EB67,20050204,BBY,ConsumerServices,0.002182947
08EB67,20050207,BBY,ConsumerServices,0.00216373
08EB67,20050208,BBY,ConsumerServices,0.002156034
08EB67,20050209,BBY,ConsumerServices,0.002194542
08EB67,20050210,BBY,ConsumerServices,0.002198043
08EB67,20050211,BBY,ConsumerServices,0.002198361
08EB67,20050214,BBY,ConsumerServices,0.002160504
08EB67,20050215,BBY,ConsumerServices,0.002158798
08EB67,20050216,BBY,ConsumerServices,0.002145735
08EB67,20050217,BBY,ConsumerServices,0.002297478
08EB67,20050218,BBY,ConsumerServices,0.002383464
08EB67,20050221,BBY,ConsumerServices,0.002380882
08EB67,20050222,BBY,ConsumerServices,0.002156326
08EB67,20050223,BBY,ConsumerServices,0.00216147
08EB67,20050224,BBY,ConsumerServices,0.002135459
08EB67,20050225,BBY,ConsumerServices,0.002113653
08EB67,20050228,BBY,ConsumerServices,0.002111706
08EB67,20050301,BBY,ConsumerServices,0.002111463
08EB67,20050302,BBY,ConsumerServices,0.002105989
08EB67,20050303,BBY,ConsumerServices,0.002081023
08EB67,20050304,BBY,ConsumerServices,0.002083946
08EB67,20050307,BBY,ConsumerServices,0.002088659
08EB67,20050308,BBY,ConsumerServices,0.002060735
08EB67,20050309,BBY,ConsumerServices,0.002060734
08EB67,20050310,BBY,ConsumerServices,0.002042961
08EB67,20050311,BBY,ConsumerServices,0.002033917
08EB67,20050314,BBY,ConsumerServices,0.001993182
08EB67,20050315,BBY,ConsumerServices,0.00198809
08EB67,20050316,BBY,ConsumerServices,0.001984324
08EB67,20050317,BBY,ConsumerServices,0.001990064
08EB67,20050318,BBY,ConsumerServices,0.001991415
08EB67,20050321,BBY,ConsumerServices,0.00205396
08EB67,20050322,BBY,ConsumerServices,0.002071624
08EB67,20050323,BBY,ConsumerServices,0.002074958
08EB67,20050324,BBY,ConsumerServices,0.002159669
08EB67,20050325,BBY,ConsumerServices,0.002304537
08EB67,20050328,BBY,ConsumerServices,0.002263319
08EB67,20050329,BBY,ConsumerServices,0.002223838
08EB67,20050330,BBY,ConsumerServices,0.002253449
08EB67,20050331,BBY,ConsumerServices,0.002220415
08EB67,20050401,BBY,ConsumerServices,0.002029043
08EB67,20050404,BBY,ConsumerServices,0.003504884
08EB67,20050405,BBY,ConsumerServices,0.003500272
08EB67,20050406,BBY,ConsumerServices,0.003409777
08EB67,20050407,BBY,ConsumerServices,0.003237711
08EB67,20050408,BBY,ConsumerServices,0.003202393
08EB67,20050411,BBY,ConsumerServices,0.003126486
08EB67,20050412,BBY,ConsumerServices,0.0030176
08EB67,20050413,BBY,ConsumerServices,0.0030176
08EB67,20050414,BBY,ConsumerServices,0.0030176
08EB67,20050415,BBY,ConsumerServices,0.0030176
08EB67,20050418,BBY,ConsumerServices,0.0030176
08EB67,20050419,BBY,ConsumerServices,0.0030176
08EB67,20050420,BBY,ConsumerServices,0.003221267
08EB67,20050421,BBY,ConsumerServices,0.003221267
08EB67,20050422,BBY,ConsumerServices,0.003221267
08EB67,20050425,BBY,ConsumerServices,0.003221267
08EB67,20050426,BBY,ConsumerServices,0.003221267
08EB67,20050427,BBY,ConsumerServices,0.003239665
08EB67,20050428,BBY,ConsumerServices,0.003230267
08EB67,20050429,BBY,ConsumerServices,0.003177981
08EB67,20050502,BBY,ConsumerServices,0.00317234
08EB67,20050503,BBY,ConsumerServices,0.003171775
08EB67,20050504,BBY,ConsumerServices,0.003169199
08EB67,20050505,BBY,ConsumerServices,0.003154189
08EB67,20050506,BBY,ConsumerServices,0.003143495
08EB67,20050509,BBY,ConsumerServices,0.003142306
08EB67,20050510,BBY,ConsumerServices,0.003142174
08EB67,20050511,BBY,ConsumerServices,0.003140445
08EB67,20050512,BBY,ConsumerServices,0.003140445
08EB67,20050513,BBY,ConsumerServices,0.00325406
08EB67,20050516,BBY,ConsumerServices,0.003413229
08EB67,20050517,BBY,ConsumerServices,0.003534515
08EB67,20050518,BBY,ConsumerServices,0.003554772
08EB67,20050519,BBY,ConsumerServices,0.003556613
08EB67,20050520,BBY,ConsumerServices,0.003432886
08EB67,20050523,BBY,ConsumerServices,0.003429979
08EB67,20050524,BBY,ConsumerServices,0.003429688
08EB67,20050525,BBY,ConsumerServices,0.003416267
08EB67,20050526,BBY,ConsumerServices,0.003338598
08EB67,20050527,BBY,ConsumerServices,0.003294492
08EB67,20050530,BBY,ConsumerServices,0.003297359
08EB67,20050531,BBY,ConsumerServices,0.003262006
08EB67,20050601,BBY,ConsumerServices,0.003227569
08EB67,20050602,BBY,ConsumerServices,0.003067693
08EB67,20050603,BBY,ConsumerServices,0.003045565
08EB67,20050606,BBY,ConsumerServices,0.002996692
08EB67,20050607,BBY,ConsumerServices,0.003015647
08EB67,20050608,BBY,ConsumerServices,0.003061722
08EB67,20050609,BBY,ConsumerServices,0.003045502
08EB67,20050610,BBY,ConsumerServices,0.003015565
08EB67,20050613,BBY,ConsumerServices,0.003157488
08EB67,20050614,BBY,ConsumerServices,0.003062585
08EB67,20050615,BBY,ConsumerServices,0.003011718
08EB67,20050616,BBY,ConsumerServices,0.002942486
08EB67,20050617,BBY,ConsumerServices,0.002969823
08EB67,20050620,BBY,ConsumerServices,0.002938157
08EB67,20050621,BBY,ConsumerServices,0.002911667
08EB67,20050622,BBY,ConsumerServices,0.002911667
08EB67,20050623,BBY,ConsumerServices,0.002911667
08EB67,20050624,BBY,ConsumerServices,0.002975
08EB67,20050627,BBY,ConsumerServices,0.003038333
08EB67,20050628,BBY,ConsumerServices,0.003038333
08EB67,20050629,BBY,ConsumerServices,0.003038333
08EB67,20050630,BBY,ConsumerServices,0.003038333
08EB67,20050701,BBY,ConsumerServices,0.003038333
08EB67,20050704,BBY,ConsumerServices,0.003038333
08EB67,20050705,BBY,ConsumerServices,0.003006667
08EB67,20050706,BBY,ConsumerServices,0.003006667
08EB67,20050707,BBY,ConsumerServices,0.00307
08EB67,20050708,BBY,ConsumerServices,0.002943333
08EB67,20050711,BBY,ConsumerServices,0.002943333
08EB67,20050712,BBY,ConsumerServices,0.002876667
08EB67,20050713,BBY,ConsumerServices,0.002876667
08EB67,20050714,BBY,ConsumerServices,0.002845
08EB67,20050715,BBY,ConsumerServices,0.002845
08EB67,20050718,BBY,ConsumerServices,0.002813333
08EB67,20050719,BBY,ConsumerServices,0.002813333
08EB67,20050720,BBY,ConsumerServices,0.002813333
08EB67,20050721,BBY,ConsumerServices,0.002813333
08EB67,20050722,BBY,ConsumerServices,0.002813333
08EB67,20050725,BBY,ConsumerServices,0.002813333
08EB67,20050726,BBY,ConsumerServices,0.002813333
08EB67,20050727,BBY,ConsumerServices,0.002813333
08EB67,20050728,BBY,ConsumerServices,0.002813333
08EB67,20050729,BBY,ConsumerServices,0.002813333
08EB67,20050801,BBY,ConsumerServices,0.002813333
08EB67,20050802,BBY,ConsumerServices,0.002813333
08EB67,20050803,BBY,ConsumerServices,0.002813333
08EB67,20050804,BBY,ConsumerServices,0.002813333
08EB67,20050805,BBY,ConsumerServices,0.002813333
08EB67,20050808,BBY,ConsumerServices,0.002813333
08EB67,20050809,BBY,ConsumerServices,0.002813333
08EB67,20050810,BBY,ConsumerServices,0.002813333
08EB67,20050811,BBY,ConsumerServices,0.00302
08EB67,20050812,BBY,ConsumerServices,0.00302
08EB67,20050815,BBY,ConsumerServices,0.00302
08EB67,20050816,BBY,ConsumerServices,0.00302
08EB67,20050817,BBY,ConsumerServices,0.00302
08EB67,20050818,BBY,ConsumerServices,0.00302
08EB67,20050819,BBY,ConsumerServices,0.00302
08EB67,20050822,BBY,ConsumerServices,0.00302
08EB67,20050823,BBY,ConsumerServices,0.00302
08EB67,20050824,BBY,ConsumerServices,0.00302
08EB67,20050825,BBY,ConsumerServices,0.00302
08EB67,20050826,BBY,ConsumerServices,0.00302
08EB67,20050829,BBY,ConsumerServices,0.00302
08EB67,20050830,BBY,ConsumerServices,0.00302
08EB67,20050831,BBY,ConsumerServices,0.00302
08EB67,20050901,BBY,ConsumerServices,0.00302
08EB67,20050902,BBY,ConsumerServices,0.00302
08EB67,20050905,BBY,ConsumerServices,0.00302
08EB67,20050906,BBY,ConsumerServices,0.00302
08EB67,20050907,BBY,ConsumerServices,0.00302
08EB67,20050908,BBY,ConsumerServices,0.00302
08EB67,20050909,BBY,ConsumerServices,0.00302
08EB67,20050912,BBY,ConsumerServices,0.00302
08EB67,20050913,BBY,ConsumerServices,0.00302
08EB67,20050914,BBY,ConsumerServices,0.00302
08EB67,20050915,BBY,ConsumerServices,0.00302
08EB67,20050916,BBY,ConsumerServices,0.00302
08EB67,20050919,BBY,ConsumerServices,0.00302
08EB67,20050920,BBY,ConsumerServices,0.00302
08EB67,20050921,BBY,ConsumerServices,0.00302
08EB67,20050922,BBY,ConsumerServices,0.00302
08EB67,20050923,BBY,ConsumerServices,0.00302
08EB67,20050926,BBY,ConsumerServices,0.00302
08EB67,20050927,BBY,ConsumerServices,0.00302
08EB67,20050928,BBY,ConsumerServices,0.00302
08EB67,20050929,BBY,ConsumerServices,0.00302
08EB67,20050930,BBY,ConsumerServices,0.00302
08EB67,20051003,BBY,ConsumerServices,0.002477841
08EB67,20051004,BBY,ConsumerServices,0.002511135
08EB67,20051005,BBY,ConsumerServices,0.002446268
08EB67,20051006,BBY,ConsumerServices,0.00253354
08EB67,20051007,BBY,ConsumerServices,0.002652527
08EB67,20051010,BBY,ConsumerServices,0.002687403
08EB67,20051011,BBY,ConsumerServices,0.002848228
08EB67,20051012,BBY,ConsumerServices,0.002909333
08EB67,20051013,BBY,ConsumerServices,0.002973092
08EB67,20051014,BBY,ConsumerServices,0.003006327
08EB67,20051017,BBY,ConsumerServices,0.002992746
08EB67,20051018,BBY,ConsumerServices,0.002955051
08EB67,20051019,BBY,ConsumerServices,0.002933666
08EB67,20051020,BBY,ConsumerServices,0.002931528
08EB67,20051021,BBY,ConsumerServices,0.002955147
08EB67,20051024,BBY,ConsumerServices,0.002988868
08EB67,20051025,BBY,ConsumerServices,0.003021654
08EB67,20051026,BBY,ConsumerServices,0.00304568
08EB67,20051027,BBY,ConsumerServices,0.003025469
08EB67,20051028,BBY,ConsumerServices,0.003023223
08EB67,20051031,BBY,ConsumerServices,0.003025077
08EB67,20051101,BBY,ConsumerServices,0.003025283
08EB67,20051102,BBY,ConsumerServices,0.00301625
08EB67,20051103,BBY,ConsumerServices,0.003015055
08EB67,20051104,BBY,ConsumerServices,0.00301878
08EB67,20051107,BBY,ConsumerServices,0.003020449
08EB67,20051108,BBY,ConsumerServices,0.003030478
08EB67,20051109,BBY,ConsumerServices,0.003031731
08EB67,20051110,BBY,ConsumerServices,0.003033072
08EB67,20051111,BBY,ConsumerServices,0.003033239
08EB67,20051114,BBY,ConsumerServices,0.00303326
08EB67,20051115,BBY,ConsumerServices,0.003033262
08EB67,20051116,BBY,ConsumerServices,0.003023074
08EB67,20051117,BBY,ConsumerServices,0.0030218
08EB67,20051118,BBY,ConsumerServices,0.003021641
08EB67,20051121,BBY,ConsumerServices,0.003021641
08EB67,20051122,BBY,ConsumerServices,0.003021621
08EB67,20051123,BBY,ConsumerServices,0.003021619
08EB67,20051124,BBY,ConsumerServices,0.003021619
08EB67,20051125,BBY,ConsumerServices,0.003040538
08EB67,20051128,BBY,ConsumerServices,0.003040447
08EB67,20051129,BBY,ConsumerServices,0.002993333
08EB67,20051130,BBY,ConsumerServices,0.002993333
08EB67,20051201,BBY,ConsumerServices,0.002993333
08EB67,20051202,BBY,ConsumerServices,0.002993333
08EB67,20051205,BBY,ConsumerServices,0.002826667
08EB67,20051206,BBY,ConsumerServices,0.002826667
08EB67,20051207,BBY,ConsumerServices,0.00276
08EB67,20051208,BBY,ConsumerServices,0.002726667
08EB67,20051209,BBY,ConsumerServices,0.002673333
08EB67,20051212,BBY,ConsumerServices,0.00266
08EB67,20051213,BBY,ConsumerServices,0.00277563
08EB67,20051214,BBY,ConsumerServices,0.002679966
08EB67,20051215,BBY,ConsumerServices,0.002615965
08EB67,20051216,BBY,ConsumerServices,0.002647893
08EB67,20051219,BBY,ConsumerServices,0.002552937
08EB67,20051220,BBY,ConsumerServices,0.00258012
08EB67,20051221,BBY,ConsumerServices,0.002539925
08EB67,20051222,BBY,ConsumerServices,0.002564169
08EB67,20051223,BBY,ConsumerServices,0.00259241
08EB67,20051226,BBY,ConsumerServices,0.00259241
